RunId,point_sensing_radius,drone_sensing_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,mean_excess_service_units,final_excess_service_units,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
245,25.0,10.0,61,0.6242777777777778,600.0,17.0,0.5666666666666667,0.01,0.0,,0,0,
246,10.0,25.0,61,0.46905555555555545,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,219.0,0,0,
247,25.0,25.0,61,0.46388888888888885,600.0,10.0,0.3333333333333333,0.01,0.0,278.0,0,0,
248,10.0,10.0,62,0.5243888888888889,600.0,9.0,0.3,0.0,0.0,379.0,0,0,
249,25.0,10.0,62,0.597111111111111,600.0,15.0,0.5,0.0,0.0,,0,0,
250,10.0,25.0,62,0.39894444444444443,600.0,7.0,0.2333333333333333,0.0016666666666666668,0.0,118.0,0,0,
251,25.0,25.0,62,0.36249999999999993,600.0,5.0,0.1666666666666666,0.0016666666666666668,0.0,118.0,0,0,
252,10.0,10.0,63,0.49166666666666664,600.0,10.0,0.3333333333333333,0.0,0.0,312.0,0,0,
253,25.0,10.0,63,0.4707222222222222,600.0,13.0,0.4333333333333333,0.006666666666666667,0.0,,0,0,
254,10.0,25.0,63,0.4081666666666667,600.0,10.0,0.3333333333333333,0.005,0.0,82.0,0,0,
255,25.0,25.0,63,0.4303333333333333,600.0,10.0,0.3333333333333333,0.006666666666666667,0.0,342.0,0,0,
256,10.0,10.0,64,0.5437222222222222,600.0,13.0,0.4333333333333333,0.0,0.0,,0,0,
257,25.0,10.0,64,0.40122222222222215,600.0,8.0,0.2666666666666666,0.0,0.0,141.0,0,0,
258,10.0,25.0,64,0.47138888888888886,600.0,11.0,0.3666666666666666,0.0,0.0,221.0,0,0,
259,25.0,25.0,64,0.42027777777777775,600.0,10.0,0.3333333333333333,0.0,0.0,139.0,0,0,
260,10.0,10.0,65,0.47372222222222227,600.0,11.0,0.3666666666666666,0.0,0.0,331.0,0,0,
261,25.0,10.0,65,0.6007777777777777,600.0,17.0,0.5666666666666667,0.008333333333333333,0.0,,0,0,
262,10.0,25.0,65,0.4648333333333333,600.0,11.0,0.3666666666666666,0.0,0.0,201.0,0,0,
263,25.0,25.0,65,0.4520555555555555,600.0,11.0,0.3666666666666666,0.008333333333333333,0.0,197.0,0,0,
264,10.0,10.0,66,0.4445555555555556,600.0,8.0,0.2666666666666666,0.0016666666666666668,0.0,278.0,0,0,
265,25.0,10.0,66,0.3959444444444444,600.0,10.0,0.3333333333333333,0.0,0.0,121.0,0,0,
266,10.0,25.0,66,0.3785,600.0,6.0,0.2,0.0033333333333333335,0.0,193.0,0,0,
267,25.0,25.0,66,0.3543888888888888,600.0,8.0,0.2666666666666666,0.0,0.0,127.0,0,0,
268,10.0,10.0,67,0.533,600.0,11.0,0.3666666666666666,0.0,0.0,407.0,0,0,
269,25.0,10.0,67,0.4997222222222222,600.0,14.0,0.4666666666666667,0.0,0.0,,0,0,
270,10.0,25.0,67,0.44350000000000006,600.0,10.0,0.3333333333333333,0.0,0.0,110.0,0,0,
271,25.0,25.0,67,0.40900000000000003,600.0,10.0,0.3333333333333333,0.0033333333333333335,0.0,141.0,0,0,
272,10.0,10.0,68,0.4524444444444444,600.0,10.0,0.3333333333333333,0.0,0.0,190.0,0,0,
273,25.0,10.0,68,0.5175,600.0,14.0,0.4666666666666667,0.0,0.0,,0,0,
274,10.0,25.0,68,0.4270555555555556,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,183.0,0,0,
275,25.0,25.0,68,0.40544444444444444,600.0,10.0,0.3333333333333333,0.0,0.0,103.0,0,0,
276,10.0,10.0,69,0.4797777777777778,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,288.0,0,0,
277,25.0,10.0,69,0.49622222222222223,600.0,12.0,0.4,0.0033333333333333335,0.0,203.0,0,0,
278,10.0,25.0,69,0.4073333333333333,600.0,9.0,0.3,0.0,0.0,153.0,0,0,
279,25.0,25.0,69,0.4348888888888889,600.0,9.0,0.3,0.0033333333333333335,0.0,179.0,0,0,
280,10.0,10.0,70,0.43094444444444446,600.0,10.0,0.3333333333333333,0.0,0.0,172.0,0,0,
281,25.0,10.0,70,0.5141111111111112,600.0,14.0,0.4666666666666667,0.0,0.0,,0,0,
282,10.0,25.0,70,0.42094444444444445,600.0,10.0,0.3333333333333333,0.0033333333333333335,0.0,190.0,0,0,
283,25.0,25.0,70,0.41966666666666663,600.0,10.0,0.3333333333333333,0.0,0.0,186.0,0,0,
284,10.0,10.0,71,0.46855555555555556,600.0,10.0,0.3333333333333333,0.0,0.0,247.0,0,0,
285,25.0,10.0,71,0.4724444444444445,600.0,12.0,0.4,0.0016666666666666668,0.0,249.0,0,0,
286,10.0,25.0,71,0.40294444444444444,600.0,10.0,0.3333333333333333,0.0,0.0,107.0,0,0,
287,25.0,25.0,71,0.41938888888888887,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,123.0,0,0,
288,10.0,10.0,72,0.549611111111111,600.0,11.0,0.3666666666666666,0.0,0.0,409.0,0,0,
289,25.0,10.0,72,0.495,600.0,13.0,0.4333333333333333,0.0,0.0,,0,0,
290,10.0,25.0,72,0.4868333333333333,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,321.0,0,0,
291,25.0,25.0,72,0.4235,600.0,10.0,0.3333333333333333,0.0,0.0,112.0,0,0,
292,10.0,10.0,73,0.4432777777777777,600.0,10.0,0.3333333333333333,0.0,0.0,179.0,0,0,
293,25.0,10.0,73,0.5686111111111112,600.0,16.0,0.5333333333333333,0.01,0.0,,0,0,
294,10.0,25.0,73,0.4198888888888889,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,147.0,0,0,
295,25.0,25.0,73,0.46622222222222215,600.0,10.0,0.3333333333333333,0.011666666666666667,0.0,238.0,0,0,
296,10.0,10.0,74,0.4807222222222222,600.0,10.0,0.3333333333333333,0.0,0.0,197.0,0,0,
297,25.0,10.0,74,0.6325555555555555,600.0,17.0,0.5666666666666667,0.0,0.0,,0,0,
298,10.0,25.0,74,0.5118888888888888,600.0,10.0,0.3333333333333333,0.0,0.0,240.0,0,0,
299,25.0,25.0,74,0.4478333333333333,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,110.0,0,0,
300,10.0,10.0,75,0.4784999999999999,600.0,11.0,0.3666666666666666,0.0,0.0,263.0,0,0,
301,25.0,10.0,75,0.5948333333333333,600.0,16.0,0.5333333333333333,0.0033333333333333335,0.0,,0,0,
302,10.0,25.0,75,0.46077777777777773,600.0,10.0,0.3333333333333333,0.0,0.0,136.0,0,0,
303,25.0,25.0,75,0.48188888888888887,600.0,11.0,0.3666666666666666,0.01,0.0,236.0,0,0,
304,10.0,10.0,76,0.5151666666666667,600.0,10.0,0.3333333333333333,0.0,0.0,341.0,0,0,
305,25.0,10.0,76,0.44777777777777783,600.0,12.0,0.4,0.0033333333333333335,0.0,113.0,0,0,
306,10.0,25.0,76,0.4428333333333333,600.0,10.0,0.3333333333333333,0.0,0.0,234.0,0,0,
307,25.0,25.0,76,0.4121111111111111,600.0,10.0,0.3333333333333333,0.0033333333333333335,0.0,72.0,0,0,
308,10.0,10.0,77,0.47405555555555556,600.0,10.0,0.3333333333333333,0.0033333333333333335,0.0,269.0,0,0,
309,25.0,10.0,77,0.3646111111111111,600.0,9.0,0.3,0.01,0.0,67.0,0,0,
310,10.0,25.0,77,0.32466666666666666,600.0,7.0,0.2333333333333333,0.005,0.0,98.0,0,0,
311,25.0,25.0,77,0.33094444444444443,600.0,6.0,0.2,0.01,0.0,71.0,0,0,
312,10.0,10.0,78,0.5094444444444444,600.0,11.0,0.3666666666666666,0.0,0.0,363.0,0,0,
313,25.0,10.0,78,0.544611111111111,600.0,15.0,0.5,0.008333333333333333,0.0,,0,0,
314,10.0,25.0,78,0.48438888888888887,600.0,11.0,0.3666666666666666,0.0016666666666666668,0.0,324.0,0,0,
315,25.0,25.0,78,0.4220555555555555,600.0,10.0,0.3333333333333333,0.005,0.0,206.0,0,0,
316,10.0,10.0,79,0.415,600.0,8.0,0.2666666666666666,0.0,0.0,166.0,0,0,
317,25.0,10.0,79,0.5907222222222223,600.0,15.0,0.5,0.025,0.0,,0,0,
318,10.0,25.0,79,0.41133333333333333,600.0,9.0,0.3,0.0016666666666666668,0.0,204.0,0,0,
319,25.0,25.0,79,0.412,600.0,8.0,0.2666666666666666,0.025,0.0,228.0,0,0,
320,10.0,10.0,80,0.4684999999999999,600.0,10.0,0.3333333333333333,0.0,0.0,248.0,0,0,
321,25.0,10.0,80,0.4602777777777778,600.0,12.0,0.4,0.0016666666666666668,0.0,100.0,0,0,
322,10.0,25.0,80,0.4578888888888889,600.0,10.0,0.3333333333333333,0.0,0.0,226.0,0,0,
323,25.0,25.0,80,0.4573888888888889,600.0,12.0,0.4,0.0016666666666666668,0.0,90.0,0,0,
324,10.0,10.0,81,0.4578888888888889,600.0,11.0,0.3666666666666666,0.0,0.0,108.0,0,0,
325,25.0,10.0,81,0.46161111111111114,600.0,12.0,0.4,0.006666666666666667,0.0,115.0,0,0,
326,10.0,25.0,81,0.4573333333333333,600.0,11.0,0.3666666666666666,0.005,0.0,201.0,0,0,
327,25.0,25.0,81,0.43711111111111106,600.0,9.0,0.3,0.005,0.0,123.0,0,0,
328,10.0,10.0,82,0.44638888888888884,600.0,10.0,0.3333333333333333,0.0,0.0,178.0,0,0,
329,25.0,10.0,82,0.6254444444444445,600.0,18.0,0.6,0.006666666666666667,0.0,,0,0,
330,10.0,25.0,82,0.4477222222222222,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,213.0,0,0,
331,25.0,25.0,82,0.4221111111111111,600.0,10.0,0.3333333333333333,0.006666666666666667,0.0,144.0,0,0,
332,10.0,10.0,83,0.5060555555555556,600.0,10.0,0.3333333333333333,0.0,0.0,383.0,0,0,
333,25.0,10.0,83,0.5146666666666667,600.0,14.0,0.4666666666666667,0.0016666666666666668,0.0,,0,0,
334,10.0,25.0,83,0.4425,600.0,10.0,0.3333333333333333,0.0,0.0,221.0,0,0,
335,25.0,25.0,83,0.4127222222222222,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,143.0,0,0,
336,10.0,10.0,84,0.3431666666666666,600.0,3.0,0.1,0.0,0.0,143.0,0,0,
337,25.0,10.0,84,0.46394444444444444,600.0,12.0,0.4,0.0033333333333333335,0.0,153.0,0,0,
338,10.0,25.0,84,0.37738888888888883,600.0,7.0,0.2333333333333333,0.0,0.0,214.0,0,0,
339,25.0,25.0,84,0.34355555555555556,600.0,4.0,0.1333333333333333,0.0016666666666666668,0.0,85.0,0,0,
340,10.0,10.0,85,0.4366666666666666,600.0,11.0,0.3666666666666666,0.0,0.0,155.0,0,0,
341,25.0,10.0,85,0.5077222222222222,600.0,14.0,0.4666666666666667,0.0,0.0,,0,0,
342,10.0,25.0,85,0.4072222222222222,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,151.0,0,0,
343,25.0,25.0,85,0.38855555555555554,600.0,10.0,0.3333333333333333,0.0,0.0,99.0,0,0,
344,10.0,10.0,86,0.4716666666666667,600.0,10.0,0.3333333333333333,0.0,0.0,242.0,0,0,
345,25.0,10.0,86,0.5215555555555556,600.0,14.0,0.4666666666666667,0.0,0.0,,0,0,
346,10.0,25.0,86,0.4283888888888888,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,108.0,0,0,
347,25.0,25.0,86,0.4622222222222222,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,256.0,0,0,
348,10.0,10.0,87,0.47866666666666663,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,267.0,0,0,
349,25.0,10.0,87,0.7188888888888889,600.0,21.0,0.7,0.005,0.0,,0,0,
350,10.0,25.0,87,0.4235,600.0,10.0,0.3333333333333333,0.0,0.0,93.0,0,0,
351,25.0,25.0,87,0.4225,600.0,10.0,0.3333333333333333,0.0033333333333333335,0.0,169.0,0,0,
352,10.0,10.0,88,0.4145555555555555,600.0,10.0,0.3333333333333333,0.0,0.0,114.0,0,0,
353,25.0,10.0,88,0.526611111111111,600.0,15.0,0.5,0.008333333333333333,0.0,,0,0,
354,10.0,25.0,88,0.386,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,94.0,0,0,
355,25.0,25.0,88,0.41027777777777774,600.0,10.0,0.3333333333333333,0.008333333333333333,0.0,137.0,0,0,
356,10.0,10.0,89,0.4773333333333333,600.0,11.0,0.3666666666666666,0.0016666666666666668,0.0,302.0,0,0,
357,25.0,10.0,89,0.5014444444444445,600.0,13.0,0.4333333333333333,0.005,0.0,,0,0,
358,10.0,25.0,89,0.44461111111111107,600.0,10.0,0.3333333333333333,0.0,0.0,179.0,0,0,
359,25.0,25.0,89,0.4180555555555555,600.0,10.0,0.3333333333333333,0.005,0.0,110.0,0,0,
360,10.0,10.0,90,0.4728333333333333,600.0,10.0,0.3333333333333333,0.0,0.0,282.0,0,0,
361,25.0,10.0,90,0.5193888888888889,600.0,14.0,0.4666666666666667,0.0016666666666666668,0.0,,0,0,
362,10.0,25.0,90,0.4357777777777777,600.0,10.0,0.3333333333333333,0.0,0.0,115.0,0,0,
363,25.0,25.0,90,0.4347222222222222,600.0,10.0,0.3333333333333333,0.0,0.0,255.0,0,0,
364,10.0,10.0,91,0.33344444444444443,600.0,6.0,0.2,0.0,0.0,61.0,0,0,
365,25.0,10.0,91,0.3631111111111111,600.0,9.0,0.3,0.0033333333333333335,0.0,59.0,0,0,
366,10.0,25.0,91,0.27338888888888885,600.0,4.0,0.1333333333333333,0.01,0.0,63.0,0,0,
367,25.0,25.0,91,0.24572222222222218,600.0,4.0,0.1333333333333333,0.006666666666666667,0.0,61.0,0,0,
368,10.0,10.0,92,0.4647777777777778,600.0,10.0,0.3333333333333333,0.0,0.0,279.0,0,0,
369,25.0,10.0,92,0.4890555555555556,600.0,14.0,0.4666666666666667,0.006666666666666667,0.0,,0,0,
370,10.0,25.0,92,0.3207777777777777,600.0,5.0,0.1666666666666666,0.0,0.0,119.0,0,0,
371,25.0,25.0,92,0.35877777777777775,600.0,8.0,0.2666666666666666,0.006666666666666667,0.0,88.0,0,0,
372,10.0,10.0,93,0.6180555555555555,600.0,13.0,0.4333333333333333,0.0,0.0,,0,0,
373,25.0,10.0,93,0.7059444444444445,600.0,19.0,0.6333333333333333,0.0033333333333333335,0.0,,0,0,
374,10.0,25.0,93,0.39844444444444443,600.0,7.0,0.2333333333333333,0.006666666666666667,0.0,181.0,0,0,
375,25.0,25.0,93,0.33038888888888884,600.0,5.0,0.1666666666666666,0.0016666666666666668,0.0,131.0,0,0,
376,10.0,10.0,94,0.4958888888888888,600.0,11.0,0.3666666666666666,0.0,0.0,329.0,0,0,
377,25.0,10.0,94,0.5659444444444445,600.0,16.0,0.5333333333333333,0.01,0.0,,0,0,
378,10.0,25.0,94,0.4298333333333333,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,171.0,0,0,
379,25.0,25.0,94,0.46311111111111114,600.0,10.0,0.3333333333333333,0.006666666666666667,0.0,335.0,0,0,
380,10.0,10.0,95,0.47355555555555556,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,286.0,0,0,
381,25.0,10.0,95,0.5408888888888889,600.0,15.0,0.5,0.01,0.0,,0,0,
382,10.0,25.0,95,0.43349999999999994,600.0,11.0,0.3666666666666666,0.0016666666666666668,0.0,110.0,0,0,
383,25.0,25.0,95,0.4349444444444444,600.0,10.0,0.3333333333333333,0.01,0.0,195.0,0,0,
384,10.0,10.0,96,0.511611111111111,600.0,10.0,0.3333333333333333,0.0,0.0,355.0,0,0,
385,25.0,10.0,96,0.5576666666666668,600.0,15.0,0.5,0.0,0.0,,0,0,
386,10.0,25.0,96,0.4606666666666666,600.0,10.0,0.3333333333333333,0.0,0.0,217.0,0,0,
387,25.0,25.0,96,0.4201111111111111,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,139.0,0,0,
388,10.0,10.0,97,0.49172222222222217,600.0,11.0,0.3666666666666666,0.0,0.0,342.0,0,0,
389,25.0,10.0,97,0.4689444444444444,600.0,13.0,0.4333333333333333,0.0033333333333333335,0.0,,0,0,
390,10.0,25.0,97,0.42894444444444446,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,236.0,0,0,
391,25.0,25.0,97,0.3857777777777778,600.0,10.0,0.3333333333333333,0.008333333333333333,0.0,66.0,0,0,
392,10.0,10.0,98,0.33899999999999997,600.0,7.0,0.2333333333333333,0.0,0.0,143.0,0,0,
393,25.0,10.0,98,0.448,600.0,12.0,0.4,0.0,0.0,120.0,0,0,
394,10.0,25.0,98,0.30561111111111106,600.0,7.0,0.2333333333333333,0.0033333333333333335,0.0,101.0,0,0,
395,25.0,25.0,98,0.33688888888888885,600.0,8.0,0.2666666666666666,0.0,0.0,112.0,0,0,
396,10.0,10.0,99,0.49894444444444447,600.0,10.0,0.3333333333333333,0.0,0.0,291.0,0,0,
397,25.0,10.0,99,0.5122777777777778,600.0,13.0,0.4333333333333333,0.0,0.0,,0,0,
398,10.0,25.0,99,0.5702222222222222,600.0,10.0,0.3333333333333333,0.0016666666666666668,0.0,500.0,0,0,
399,25.0,25.0,99,0.35566666666666663,600.0,5.0,0.1666666666666666,0.0,0.0,182.0,0,0,
